Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,VNYMR
1678087531.796155,0,1678087531,775438547,imu1_frame,0,0,0,,0.027872530920239797,0.011382567190347498,-0.05736707305526275,0.997899082128714,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.093351,0.051218,-0.20518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.301,-0.502,-10.386,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.201,0.1457,0.3538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-006.540,+001.485,+003.115,+00.2010,+00.1457,+00.3538,+00.301,-00.502,-10.386,+00.093351,+00.051218,-00.205180*6B\r\n'"
1678087531.840168,0,1678087531,800461530,imu1_frame,0,0,0,,0.028201811807122803,0.012116524441229353,-0.06050937940081266,0.997695576140733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.018132,0.048365,-0.25757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.326,-0.182,-10.401,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.201,0.1423,0.3539,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-006.898,+001.581,+003.143,+00.2010,+00.1423,+00.3539,+00.326,-00.182,-10.401,-00.018132,+00.048365,-00.257570*6B\r\n'"
1678087531.840206,0,1678087531,825396776,imu1_frame,0,0,0,,0.028127662490119842,0.013562890170410059,-0.06374190799679218,0.9974777450038651,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001791,0.125305,-0.287748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.341,-0.336,-10.09,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1993,0.1466,0.3547,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-007.265,+001.756,+003.119,+00.1993,+00.1466,+00.3547,+00.341,-00.336,-10.090,-00.001791,+00.125305,-00.287748*63\r\n'"
1678087531.884118,0,1678087531,850443124,imu1_frame,0,0,0,,0.029542286137121492,0.014822072495601628,-0.06733229833992525,0.9971829927836671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.196247,0.082149,-0.313261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.225,0.021,-9.566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2002,0.1466,0.3538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-007.671,+001.922,+003.265,+00.2002,+00.1466,+00.3538,+00.225,+00.021,-09.566,+00.196247,+00.082149,-00.313261*6A\r\n'"
1678087531.8841453,0,1678087531,875389099,imu1_frame,0,0,0,,0.03236499054522082,0.01489654937280422,-0.07062913174053906,0.9968661524765344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.203288,0.009605,-0.240357,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.227,0.049,-9.814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1969,0.1527,0.3517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-008.044,+001.964,+003.581,+00.1969,+00.1527,+00.3517,+00.227,+00.049,-09.814,+00.203288,+00.009605,-00.240357*63\r\n'"
1678087531.9281936,0,1678087531,900521993,imu1_frame,0,0,0,,0.03327056742382646,0.014807959768290337,-0.07383644558270305,0.9966052242360111,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015029,0.013372,-0.267446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.063,0.002,-10.218,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2002,0.1526,0.35,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-008.411,+001.973,+003.679,+00.2002,+00.1526,+00.3500,+00.063,+00.002,-10.218,+00.015029,+00.013372,-00.267446*66\r\n'"
1678087531.9290898,0,1678087531,925330162,imu1_frame,0,0,0,,0.03332109174420318,0.014961797942029457,-0.07708780665852404,0.9963550168047002,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.029777,-0.017361,-0.216369,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.05,0.92,-10.136,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1977,0.1578,0.3507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-008.784,+002.003,+003.677,+00.1977,+00.1578,+00.3507,-00.050,+00.920,-10.136,+00.029777,-00.017361,-00.216369*61\r\n'"
1678087531.9722455,0,1678087531,950538396,imu1_frame,0,0,0,,0.034353282459830166,0.01444610415004637,-0.07888237039915659,0.9961870977378353,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.134523,-0.052478,-0.088382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.019,0.977,-10.103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1986,0.1561,0.3517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-008.990,+001.960,+003.796,+00.1986,+00.1561,+00.3517,+00.019,+00.977,-10.103,+00.134523,-00.052478,-00.088382*63\r\n'"
1678087532.016239,0,1678087531,975471019,imu1_frame,0,0,0,,0.03614574722594733,0.013313582597739211,-0.07943302774764846,0.9960956919788039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.133258,-0.089681,-0.018595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.033,0.767,-10.023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.197,0.163,0.3506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-009.054,+001.849,+004.010,+00.1970,+00.1630,+00.3506,+00.033,+00.767,-10.023,+00.133258,-00.089681,-00.018595*6A\r\n'"
1678087532.0162694,0,1678087532,422477,imu1_frame,0,0,0,,0.03741304967073625,0.01204718326200211,-0.07898401539354881,0.9961007250283971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.109597,-0.099954,0.102272,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.053,1.24,-10.229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1986,0.1595,0.3489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-009.005,+001.714,+004.167,+00.1986,+00.1595,+00.3489,+00.053,+01.240,-10.229,+00.109597,-00.099954,+00.102272*6D\r\n'"
1678087532.0601728,0,1678087532,25287628,imu1_frame,0,0,0,,0.038660589366420806,0.01067648885166272,-0.07696949470189995,0.9962264141755003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.100764,-0.074015,0.189526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.078,1.078,-10.745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1986,0.1587,0.3507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-008.777,+001.560,+004.325,+00.1986,+00.1587,+00.3507,+00.078,+01.078,-10.745,+00.100764,-00.074015,+00.189526*6D\r\n'"
1678087532.0602057,0,1678087532,50278663,imu1_frame,0,0,0,,0.03979156525439306,0.009727907606298644,-0.07392870322432264,0.9964218714920797,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.083819,-0.050324,0.283502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.178,1.565,-11.036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.201,0.156,0.3463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-008.430,+001.448,+004.467,+00.2010,+00.1560,+00.3463,+00.178,+01.565,-11.036,+00.083819,-00.050324,+00.283502*65\r\n'"
1678087532.1042435,0,1678087532,75237751,imu1_frame,0,0,0,,0.040307205971989925,0.009328765685144572,-0.06913880948519245,0.9967487789310272,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.018542,0.002112,0.453578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.055,1.702,-11.165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2019,0.1577,0.35,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-007.881,+001.385,+004.536,+00.2019,+00.1577,+00.3500,+00.055,+01.702,-11.165,+00.018542,+00.002112,+00.453578*6F\r\n'"
1678087532.1048172,0,1678087532,100336074,imu1_frame,0,0,0,,0.04067245942795801,0.00959525581110009,-0.06253177212455448,0.9971677188843228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020845,0.063995,0.580465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.086,1.697,-11.181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2026,0.1517,0.3483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-007.121,+001.388,+004.585,+00.2026,+00.1517,+00.3483,-00.086,+01.697,-11.181,+00.020845,+00.063995,+00.580465*65\r\n'"
1678087532.1481705,0,1678087532,125502824,imu1_frame,0,0,0,,0.040853855904274095,0.01057899615601659,-0.054352273870647186,0.9976296294833941,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005232,0.132851,0.697534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.029,1.55,-11.038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2018,0.15,0.3519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-006.178,+001.464,+004.611,+00.2018,+00.1500,+00.3519,+00.029,+01.550,-11.038,-00.005232,+00.132851,+00.697534*65\r\n'"
1678087532.192155,0,1678087532,150240421,imu1_frame,0,0,0,,0.040997654991924044,0.01182219207534081,-0.044844888832167175,0.9980823432990523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009341,0.136464,0.79266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.207,1.177,-10.865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2051,0.1448,0.3522,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-005.082,+001.563,+004.635,+00.2051,+00.1448,+00.3522,+00.207,+01.177,-10.865,+00.009341,+00.136464,+00.792660*63\r\n'"
1678087532.192197,0,1678087532,175227403,imu1_frame,0,0,0,,0.041236218111113755,0.013260398061904814,-0.034401042851547055,0.9984689801941063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023777,0.161985,0.871961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.268,0.863,-10.563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2026,0.1388,0.3521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-003.878,+001.680,+004.673,+00.2026,+00.1388,+00.3521,+00.268,+00.863,-10.563,+00.023777,+00.161985,+00.871961*66\r\n'"
1678087532.2404103,0,1678087532,200266838,imu1_frame,0,0,0,,0.04134694191328674,0.014440149714914644,-0.022798962136863426,0.9987803160836283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.052742,0.128937,0.907504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.035,-0.372,-10.035,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2067,0.1336,0.3524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-002.543,+001.761,+004.702,+00.2067,+00.1336,+00.3524,+00.035,-00.372,-10.035,-00.052742,+00.128937,+00.907504*62\r\n'"
1678087532.2404656,0,1678087532,225491523,imu1_frame,0,0,0,,0.04018215478831046,0.01498005496109001,-0.011690136193890829,0.9990116781628225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.117287,0.041823,0.874352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.032,-0.438,-10.461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2067,0.131,0.3515,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-001.270,+001.769,+004.587,+00.2067,+00.1310,+00.3515,+00.032,-00.438,-10.461,-00.117287,+00.041823,+00.874352*6A\r\n'"
1678087532.2845159,0,1678087532,250243425,imu1_frame,0,0,0,,0.038881193014503795,0.015592545661124065,-0.001235353562728132,0.9991214136686039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.142634,0.092667,0.810884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.02,-0.376,-10.54,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.205,0.1276,0.3515,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-000.072,+001.791,+004.456,+00.2050,+00.1276,+00.3515,-00.020,-00.376,-10.540,-00.142634,+00.092667,+00.810884*60\r\n'"
1678087532.2845783,0,1678087532,275324106,imu1_frame,0,0,0,,0.03647264186079205,0.017067452071682563,0.009205439764469865,0.9991464899373955,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.248264,0.170282,0.804854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.053,-1.016,-10.016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2058,0.119,0.3535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+001.126,+001.916,+004.200,+00.2058,+00.1190,+00.3535,-00.053,-01.016,-10.016,-00.248264,+00.170282,+00.804854*66\r\n'"
1678087532.33217,0,1678087532,300257444,imu1_frame,0,0,0,,0.03255610701503624,0.018599092401156356,0.018993647135932257,0.9991163170654127,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.349502,0.157296,0.78356,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.05,-0.61,-9.846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.204,0.1096,0.3517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+002.246,+002.059,+003.773,+00.2040,+00.1096,+00.3517,+00.050,-00.610,-09.846,-00.349502,+00.157296,+00.783560*65\r\n'"
1678087532.3322005,0,1678087532,325489759,imu1_frame,0,0,0,,0.027330530914896373,0.019824095998626546,0.028726429038296336,0.999016936579383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.488215,0.089521,0.725522,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023,-1.325,-9.186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.204,0.1027,0.3555,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+003.355,+002.180,+003.198,+00.2040,+00.1027,+00.3555,+00.023,-01.325,-09.186,-00.488215,+00.089521,+00.725522*66\r\n'"
1678087532.3761344,0,1678087532,350409984,imu1_frame,0,0,0,,0.01984289775836615,0.018980260082184026,0.03742385383924365,0.9989221512708498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.685749,-0.104634,0.656109,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.153,-1.424,-9.61,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2064,0.0915,0.3576,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+004.334,+002.088,+002.355,+00.2064,+00.0915,+00.3576,+00.153,-01.424,-09.610,-00.685749,-00.104634,+00.656109*65\r\n'"
1678087532.3781438,0,1678087532,375106811,imu1_frame,0,0,0,,0.012434880393802819,0.017118578729841717,0.04529161207141708,0.9987497173405528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.516892,-0.109777,0.596983,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.112,-1.726,-9.995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2048,0.0847,0.3604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.218,+001.895,+001.513,+00.2048,+00.0847,+00.3604,+00.112,-01.726,-09.995,-00.516892,-00.109777,+00.596983*6D\r\n'"
1678087532.4202042,0,1678087532,400399446,imu1_frame,0,0,0,,0.006578738100997177,0.01450948690378476,0.05226062013170478,0.9985063958624586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.482165,-0.1985,0.543048,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.124,-1.361,-10.533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2088,0.0777,0.3617,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.004,+001.621,+000.840,+00.2088,+00.0777,+00.3617,+00.124,-01.361,-10.533,-00.482165,-00.198500,+00.543048*63\r\n'"
1678087532.464348,0,1678087532,425297975,imu1_frame,0,0,0,,0.0007165806520021785,0.012446605077610497,0.058883164725767705,0.9981870272880174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.492073,-0.086006,0.481826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.269,-2.049,-10.733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2071,0.0717,0.3598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.754,+001.419,+000.166,+00.2071,+00.0717,+00.3598,+00.269,-02.049,-10.733,-00.492073,-00.086006,+00.481826*66\r\n'"
1678087532.4644096,0,1678087532,450408458,imu1_frame,0,0,0,,-0.005953620361595183,0.01139049881386607,0.06356931098239836,0.9978946605942856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.559598,-0.065612,0.284267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.354,-2.426,-10.127,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2104,0.0665,0.3591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.283,+001.346,-000.598,+00.2104,+00.0665,+00.3591,+00.354,-02.426,-10.127,-00.559598,-00.065612,+00.284267*6D\r\n'"
1678087532.508078,0,1678087532,475124835,imu1_frame,0,0,0,,-0.010262766646077682,0.01003783314259263,0.06660433749613916,0.9976761898297815,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.246446,-0.128738,0.230738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.33,-1.856,-9.665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2079,0.0631,0.3618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.627,+001.226,-001.097,+00.2079,+00.0631,+00.3618,+00.330,-01.856,-09.665,-00.246446,-00.128738,+00.230738*6A\r\n'"
1678087532.50811,0,1678087532,500259160,imu1_frame,0,0,0,,-0.013759212734869209,0.008033200604256479,0.06961303638334182,0.9974468291184548,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.319118,-0.098858,0.251584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.359,-1.683,-10.595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.212,0.0605,0.3602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.971,+001.028,-001.509,+00.2120,+00.0605,+00.3602,+00.359,-01.683,-10.595,-00.319118,-00.098858,+00.251584*60\r\n'"
1678087532.552219,0,1678087532,525293350,imu1_frame,0,0,0,,-0.01765782315099342,0.00720356900342271,0.07204634424863247,0.9972189499581267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.279818,0.004186,0.115084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287,-2.301,-10.61,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2095,0.0571,0.3611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.248,+000.969,-001.959,+00.2095,+00.0571,+00.3611,+00.287,-02.301,-10.610,-00.279818,+00.004186,+00.115084*66\r\n'"
1678087532.554461,0,1678087532,550429344,imu1_frame,0,0,0,,-0.020712943451050382,0.007092994716058931,0.07224425655970014,0.9971466445782623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.192909,0.022973,-0.042853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.253,-1.573,-10.46,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2095,0.0528,0.362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.268,+000.982,-002.309,+00.2095,+00.0528,+00.3620,+00.253,-01.573,-10.460,-00.192909,+00.022973,-00.042853*69\r\n'"
1678087532.5961678,0,1678087532,575185775,imu1_frame,0,0,0,,-0.022454434428831143,0.007352637836147296,0.07222096849013397,0.9971087547512953,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.139394,-0.006154,0.00807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.259,-1.21,-9.813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2103,0.051,0.3584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.263,+001.026,-002.506,+00.2103,+00.0510,+00.3584,+00.259,-01.210,-09.813,-00.139394,-00.006154,+00.008070*6E\r\n'"
1678087532.640135,0,1678087532,600110054,imu1_frame,0,0,0,,-0.023552917533159183,0.0071973620328626125,0.07209680504260045,0.9970935305968509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.032024,0.018342,-0.02648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.226,-1.067,-10.355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2103,0.0536,0.3584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.248,+001.017,-002.633,+00.2103,+00.0536,+00.3584,+00.226,-01.067,-10.355,-00.032024,+00.018342,-00.026480*60\r\n'"
