Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,fix_quality,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1676923114.6067934,81,71916,0,GPS1_Frame,42.339054833333336,-71.0869265,4,19.299999237060547,0.7200000286102295,328082.64300316334,4689531.439537608,19:58:36,19,T
1676923115.63185,82,71917,0,GPS1_Frame,42.339045166666665,-71.0869195,4,19.399999618530273,0.7200000286102295,328083.19333048747,4689530.3519745935,19:58:37,19,T
1676923116.6116748,83,71918,0,GPS1_Frame,42.3390345,-71.08691216666666,4,19.299999237060547,0.7200000286102295,328083.7683932808,4689529.152695276,19:58:38,19,T
1676923117.6331809,84,71919,0,GPS1_Frame,42.33902466666667,-71.08690516666667,4,19.399999618530273,0.7599999904632568,328084.31826676964,4689528.046625299,19:58:39,19,T
1676923118.6001768,85,71920,0,GPS1_Frame,42.33901483333333,-71.08689783333334,4,19.399999618530273,0.7599999904632568,328084.89560102357,4689526.939881419,19:58:40,19,T
1676923119.6311772,86,71921,0,GPS1_Frame,42.33900516666667,-71.08689083333333,4,19.399999618530273,0.7599999904632568,328085.4459290975,4689525.852318608,19:58:41,19,T
1676923120.6158814,87,71922,0,GPS1_Frame,42.3389955,-71.0868835,4,19.399999618530273,0.7200000286102295,328086.0237179395,4689524.764081903,19:58:42,19,T
1676923121.6212535,88,71923,0,GPS1_Frame,42.33898533333333,-71.086876,4,19.299999237060547,0.7200000286102295,328086.6138746511,4689523.619987079,19:58:43,19,T
1676923122.613293,89,71924,0,GPS1_Frame,42.338976833333334,-71.086871,4,19.299999237060547,0.7200000286102295,328087.0026191282,4689522.666017548,19:58:44,19,T
1676923123.6896338,90,71925,0,GPS1_Frame,42.33897316666667,-71.08687633333334,4,19.299999237060547,0.7200000286102295,328086.55325704475,4689522.269645218,19:58:45,19,T
1676923124.7548041,91,71926,0,GPS1_Frame,42.33896933333333,-71.0868855,4,19.299999237060547,0.7200000286102295,328085.7876437984,4689521.862516252,19:58:46,19,T
1676923125.8547275,92,71927,0,GPS1_Frame,42.33896466666667,-71.086897,4,19.299999237060547,0.7200000286102295,328084.82753519155,4689521.367569704,19:58:47,19,T
1676923126.921551,93,71928,0,GPS1_Frame,42.338959333333335,-71.086907,4,19.299999237060547,0.7200000286102295,328083.9891823172,4689520.795562218,19:58:48,19,T
1676923128.0100813,94,71929,0,GPS1_Frame,42.33895533333333,-71.08691733333333,4,19.299999237060547,0.7200000286102295,328083.1270024126,4689520.372285312,19:58:49,19,T
1676923129.0856059,95,71930,0,GPS1_Frame,42.33895183333333,-71.08692166666667,4,19.299999237060547,0.7200000286102295,328082.7604760011,4689519.992398406,19:58:50,19,T
1676923130.1905477,96,71931,0,GPS1_Frame,42.3389505,-71.08692116666667,4,19.299999237060547,0.7200000286102295,328082.7980331935,4689519.84333094,19:58:51,19,T
1676923131.2571726,97,71932,0,GPS1_Frame,42.33894883333333,-71.08691916666666,4,19.299999237060547,0.7200000286102295,328082.95825470064,4689519.654216522,19:58:52,19,T
