Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675105445.5408916,100,68645,0,GPS1_Frame,42.33907,-71.09027833333333,0.0,0.0,327806.5546792256,4689539.906155052,19:4:5,19,T
1675105446.2513988,101,68646,0,GPS1_Frame,42.339061666666666,-71.09027666666667,12.5,1.0,327806.6692346742,4689538.9774263315,19:4:6,19,T
1675105446.5424187,102,68646,0,GPS1_Frame,42.339061666666666,-71.09027666666667,0.0,0.0,327806.6692346742,4689538.9774263315,19:4:6,19,T
1675105447.2519555,103,68647,0,GPS1_Frame,42.339055,-71.09027333333333,12.899999618530273,1.0,327806.9256424767,4689538.230393093,19:4:7,19,T
1675105447.989916,104,68647,0,GPS1_Frame,42.339055,-71.09027333333333,0.0,0.0,327806.9256424767,4689538.230393093,19:4:7,19,T
1675105448.2513826,105,68648,0,GPS1_Frame,42.339045,-71.09026833333333,13.300000190734863,1.0,327807.31025429256,4689537.109843256,19:4:8,19,T
1675105448.542594,106,68648,0,GPS1_Frame,42.339045,-71.09026833333333,0.0,0.0,327807.31025429256,4689537.109843256,19:4:8,19,T
1675105449.2506502,107,68649,0,GPS1_Frame,42.339038333333335,-71.09026333333334,13.399999618530273,1.0,327807.7039651261,4689536.35943484,19:4:9,19,T
1675105449.5417597,108,68649,0,GPS1_Frame,42.339038333333335,-71.09026333333334,0.0,0.0,327807.7039651261,4689536.35943484,19:4:9,19,T
1675105450.2522273,109,68650,0,GPS1_Frame,42.33902833333333,-71.09026166666666,13.5,1.0,327807.81397138635,4689535.245635454,19:4:10,19,T
1675105450.5432386,110,68650,0,GPS1_Frame,42.33902833333333,-71.09026166666666,0.0,0.0,327807.81397138635,4689535.245635454,19:4:10,19,T
1675105451.2515202,111,68651,0,GPS1_Frame,42.339018333333335,-71.09025833333334,13.699999809265137,1.0,327808.061280617,4689534.128460874,19:4:11,19,T
1675105451.5426457,112,68651,0,GPS1_Frame,42.339018333333335,-71.09025833333334,0.0,0.0,327808.061280617,4689534.128460874,19:4:11,19,T
1675105452.2513492,113,68652,0,GPS1_Frame,42.33900833333333,-71.09025333333334,13.800000190734863,1.0,327808.4458928876,4689533.007911118,19:4:12,19,T
1675105452.9890747,114,68652,0,GPS1_Frame,42.33900833333333,-71.09025333333334,0.0,0.0,327808.4458928876,4689533.007911118,19:4:12,19,T
1675105453.252603,115,68653,0,GPS1_Frame,42.33899666666667,-71.09025,14.0,0.8999999761581421,327808.6886529205,4689531.705665873,19:4:13,19,T
1675105453.5480783,116,68653,0,GPS1_Frame,42.33899666666667,-71.09025,0.0,0.0,327808.6886529205,4689531.705665873,19:4:13,19,T
1675105454.2512887,117,68654,0,GPS1_Frame,42.33898666666666,-71.090245,14.199999809265137,0.8999999761581421,327809.0732654528,4689530.585116162,19:4:14,19,T
1675105454.5470655,118,68654,0,GPS1_Frame,42.33898666666666,-71.090245,0.0,0.0,327809.0732654528,4689530.585116162,19:4:14,19,T
1675105455.2510624,119,68655,0,GPS1_Frame,42.33897666666667,-71.09024166666667,14.300000190734863,0.8999999761581421,327809.32057510456,4689529.4679416455,19:4:15,19,T
1675105455.546801,120,68655,0,GPS1_Frame,42.33897666666667,-71.09024166666667,0.0,0.0,327809.32057510456,4689529.4679416455,19:4:15,19,T
1675105456.2507343,121,68656,0,GPS1_Frame,42.338966666666664,-71.09024,14.600000381469727,0.8999999761581421,327809.4305818148,4689528.354142305,19:4:16,19,T
